Frame,FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
168,RightFinger1Metacarpal,-0.02360439,0.02139568,0.005318344,-0.2449417,-0.4490914,0.3045566,0.8034722
168,RightFinger2Metacarpal,-0.01211655,0.02524507,0.006554902,1.03583E-06,5.862333E-07,-0.08715738,-0.9961953
168,RightFinger3Metacarpal,-0.002219081,0.02522004,0.006835699,-8.093935E-07,-1.130832E-07,1.254952E-07,1.000001
168,RightFinger4Metacarpal,0.007838726,0.02384508,0.006804585,-6.86104E-07,-1.530429E-07,-0.08715405,0.9961956
168,RightFinger5Metacarpal,0.0162549,0.02055871,0.006277442,-1.005288E-06,3.047877E-07,-0.1736466,0.9848089
169,RightFinger1Metacarpal,-0.02364349,0.02136791,0.005255371,-0.2443951,-0.448867,0.3049936,0.8035976
169,RightFinger2Metacarpal,-0.01216304,0.02523971,0.006489426,1.004948E-06,5.21278E-07,-0.08715717,-0.9961949
169,RightFinger3Metacarpal,-0.002265573,0.02523208,0.006775826,-8.060043E-07,-5.569668E-08,1.504031E-07,1
169,RightFinger4Metacarpal,0.007794499,0.02387416,0.006753594,-6.649028E-07,-1.36462E-07,-0.08715416,0.9961953
169,RightFinger5Metacarpal,0.01621652,0.02060091,0.006238818,-9.503036E-07,3.975262E-07,-0.1736466,0.9848085
170,RightFinger1Metacarpal,-0.02382672,0.02123523,0.004956484,-0.2415562,-0.447686,0.3075114,0.804155
170,RightFinger2Metacarpal,-0.01238084,0.02521086,0.006181955,1.10515E-06,5.616922E-07,-0.08715713,-0.9961947
170,RightFinger3Metacarpal,-0.00248456,0.02528465,0.006497085,-8.386112E-07,-1.552261E-07,1.265339E-07,1
170,RightFinger4Metacarpal,0.007585883,0.02400613,0.006518543,-7.214941E-07,-1.628335E-07,-0.08715416,0.9961953
170,RightFinger5Metacarpal,0.01603496,0.02079427,0.006063402,-1.025379E-06,4.165734E-07,-0.1736466,0.9848083
171,RightFinger1Metacarpal,-0.02400696,0.02110469,0.004633963,-0.2392045,-0.4467168,0.3093362,0.8046973
171,RightFinger2Metacarpal,-0.01259673,0.02517891,0.00586772,1.03209E-06,6.464589E-07,-0.08715718,-0.996195
171,RightFinger3Metacarpal,-0.002702713,0.02533078,0.006224692,-8.166197E-07,-2.068176E-07,9.19887E-08,1
171,RightFinger4Metacarpal,0.00737679,0.02412868,0.006302893,-6.829158E-07,-1.484709E-07,-0.08715422,0.9961954
171,RightFinger5Metacarpal,0.01585174,0.02097619,0.00591737,-1.00269E-06,3.542208E-07,-0.1736466,0.9848084
