Frame, FingerName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
14, RightFinger5Metacarpal, 0,02179468, 0,006476283, 0,01446846, -9,216685E-07, 3,784453E-07, -0,1736465, 0,9848086
15, RightFinger1Metacarpal, -0,01472783, 0,02163291, 0,01892963, -0,2663541, -0,45809, 0,2785774, 0,8010023
15, RightFinger2Metacarpal, -0,00282228, 0,01977193, 0,020693, 9,505252E-07, 6,408787E-07, -0,08715723, -0,9961951
15, RightFinger3Metacarpal, 0,006313562, 0,01607645, 0,01973295, -8,417225E-07, -1,585685E-07, 2,021352E-07, 1,000001
15, RightFinger4Metacarpal, 0,01514411, 0,01147604, 0,01775661, -6,495026E-07, -1,765141E-07, -0,08715405, 0,9961954
15, RightFinger5Metacarpal, 0,02181649, 0,006289124, 0,01451844, -8,22862E-07, 2,707981E-07, -0,1736465, 0,9848087
16, RightFinger1Metacarpal, -0,01457155, 0,02179027, 0,01886997, -0,2651008, -0,4575971, 0,2795794, 0,8013506
16, RightFinger2Metacarpal, -0,002692461, 0,01980603, 0,0206776, 1,042535E-06, 4,25542E-07, -0,08715718, -0,9961951
16, RightFinger3Metacarpal, 0,006407738, 0,01601529, 0,01975223, -9,342465E-07, -1,414135E-07, 8,248284E-08, 1
16, RightFinger4Metacarpal, 0,01519728, 0,01132274, 0,01780945, -7,237358E-07, -1,003462E-07, -0,08715418, 0,9961954
16, RightFinger5Metacarpal, 0,0218271, 0,006065726, 0,01459709, -9,949041E-07, 5,24499E-07, -0,1736467, 0,9848086
17, RightFinger1Metacarpal, -0,01450074, 0,02189088, 0,01880807, -0,262935, -0,4567568, 0,2809752, 0,8020554
17, RightFinger2Metacarpal, -0,002635598, 0,01984978, 0,02064306, 1,016848E-06, 4,643433E-07, -0,08715716, -0,9961953
17, RightFinger3Metacarpal, 0,006447554, 0,01601219, 0,01974195, -8,214745E-07, -1,252008E-07, 2,064297E-07, 1,000001
17, RightFinger4Metacarpal, 0,0152173, 0,01127267, 0,01782423, -7,400956E-07, -1,432148E-07, -0,08715416, 0,9961954
17, RightFinger5Metacarpal, 0,02182722, 0,005977869, 0,01463324, -1,095719E-06, 4,750559E-07, -0,1736467, 0,9848088
18, RightFinger1Metacarpal, -0,01443672, 0,02198684, 0,01874512, -0,2622513, -0,4564971, 0,2812654, 0,8023252
18, RightFinger2Metacarpal, -0,002580404, 0,01990747, 0,02059427, 1,023435E-06, 5,074826E-07, -0,08715726, -0,9961952
18, RightFinger3Metacarpal, 0,006489635, 0,0160352, 0,01970935, -9,014815E-07, -1,137618E-07, 1,687577E-07, 1,000001
18, RightFinger4Metacarpal, 0,01524365, 0,01125979, 0,01780969, -5,926835E-07, -3,581777E-08, -0,08715411, 0,9961954
18, RightFinger5Metacarpal, 0,02183712, 0,005933642, 0,0146364, -9,341144E-07, 4,091355E-07, -0,1736466, 0,984809
19, RightFinger1Metacarpal, -0,01438117, 0,02207792, 0,01868054, -0,2628696, -0,4567457, 0,2806696, 0,8021898
19, RightFinger2Metacarpal, -0,002527714, 0,01998162, 0,02052882, 1,145962E-06, 4,947841E-07, -0,08715726, -0,9961951
19, RightFinger3Metacarpal, 0,0065341, 0,01608872, 0,01965085, -7,777381E-07, -2,348352E-07, 2,07419E-07, 1,000001
19, RightFinger4Metacarpal, 0,01527762, 0,01128983, 0,01776144, -6,635398E-07, -1,72177E-07, -0,087154, 0,9961954
19, RightFinger5Metacarpal, 0,02185845, 0,005940199, 0,01460168, -1,056523E-06, 2,715696E-07, -0,1736464, 0,9848088
20, RightFinger1Metacarpal, -0,01433563, 0,02216852, 0,01860827, -0,2642895, -0,4572965, 0,2797635, 0,8017261
20, RightFinger2Metacarpal, -0,00248158, 0,02006888, 0,02044928, 1,04323E-06, 5,70052E-07, -0,08715729, -0,9961954
20, RightFinger3Metacarpal, 0,006575465, 0,01616395, 0,0195753, -8,571954E-07, -1,788675E-07, 1,091687E-07, 1,000001
20, RightFinger4Metacarpal, 0,01531184, 0,01134896, 0,01769406, -6,340207E-07, -4,221838E-08, -0,08715419, 0,9961955
20, RightFinger5Metacarpal, 0,02188361, 0,005980253, 0,01454771, -9,942918E-07, 4,202184E-07, -0,1736466, 0,9848087
21, RightFinger1Metacarpal, -0,01437354, 0,02226424, 0,01846421, -0,2630671, -0,4567673, 0,2818693, 0,8016919
21, RightFinger2Metacarpal, -0,002511621, 0,02021015, 0,02030599, 1,151783E-06, 6,393595E-07, -0,0871571, -0,996195
21, RightFinger3Metacarpal, 0,006554842, 0,01632345, 0,01944935, -8,009354E-07, -1,754362E-07, 1,04757E-07, 1
21, RightFinger4Metacarpal, 0,01530218, 0,01151872, 0,01759249, -6,507888E-07, -1,517333E-07, -0,08715411, 0,9961953
21, RightFinger5Metacarpal, 0,02188468, 0,00614512, 0,01447719, -1,021764E-06, 3,009501E-07, -0,1736466, 0,9848084
22, RightFinger1Metacarpal, -0,01443124, 0,02227807, 0,01840237, -0,2631277, -0,4567991, 0,2816344, 0,8017367
22, RightFinger2Metacarpal, -0,002563477, 0,02026236, 0,02024746, 1,056681E-06, 5,954679E-07, -0,08715716, -0,9961951
22, RightFinger3Metacarpal, 0,006513715, 0,01639843, 0,01940006, -8,171759E-07, -2,04924E-07, 6,329396E-08, 1,000001
22, RightFinger4Metacarpal, 0,01527393, 0,01161265, 0,01755524, -6,766639E-07, -1,525404E-07, -0,08715414, 0,9961956
22, RightFinger5Metacarpal, 0,02187061, 0,006248116, 0,01445413, -9,799573E-07, 3,188418E-07, -0,1736467, 0,9848086
23, RightFinger1Metacarpal, -0,01449609, 0,02228773, 0,01833975, -0,2631711, -0,4568254, 0,2813786, 0,8017972
23, RightFinger2Metacarpal, -0,002621412, 0,02031481, 0,0201875, 9,447129E-07, 5,220757E-07, -0,08715712, -0,9961949
23, RightFinger3Metacarpal, 0,006467581, 0,01647687, 0,01934913, -7,449846E-07, -5,696962E-08, 5,866103E-08, 1
23, RightFinger4Metacarpal, 0,01524222, 0,01171303, 0,01751617, -5,160265E-07, -7,513746E-08, -0,08715413, 0,9961953
23, RightFinger5Metacarpal, 0,02185488, 0,006360054, 0,01442924, -9,034461E-07, 4,445664E-07, -0,1736465, 0,9848086
24, RightFinger1Metacarpal, -0,01457179, 0,02229929, 0,01826549, -0,2633989, -0,4569138, 0,2812344, 0,801723
24, RightFinger2Metacarpal, -0,002689123, 0,02037716, 0,02011552, 1,021765E-06, 4,799565E-07, -0,08715718, -0,9961955
24, RightFinger3Metacarpal, 0,006413698, 0,01656997, 0,01928735, -8,62002E-07, -1,525577E-07, 1,04991E-07, 1,000001
24, RightFinger4Metacarpal, 0,01520538, 0,01183236, 0,01746792, -5,954704E-07, -9,539482E-08, -0,08715417, 0,9961957
24, RightFinger5Metacarpal, 0,02183676, 0,006492972, 0,01439759, -1,068631E-06, 4,271297E-07, -0,1736469, 0,9848088
25, RightFinger1Metacarpal, -0,01465416, 0,02231705, 0,01817748, -0,2640621, -0,4571477, 0,2813725, 0,8013224
25, RightFinger2Metacarpal, -0,002762318, 0,02045321, 0,02002823, 1,111299E-06, 4,731757E-07, -0,08715712, -0,9961949
25, RightFinger3Metacarpal, 0,006356001, 0,01668096, 0,01921064, -8,833596E-07, -6,79964E-08, 1,258484E-07, 1
25, RightFinger4Metacarpal, 0,0151664, 0,01197255, 0,0174062, -6,840245E-07, -7,333002E-08, -0,08715415, 0,9961953
25, RightFinger5Metacarpal, 0,02181828, 0,006647825, 0,01435491, -1,09119E-06, 4,619107E-07, -0,1736466, 0,9848085
26, RightFinger1Metacarpal, -0,0147469, 0,02234769, 0,01806456, -0,2648346, -0,4574127, 0,2817085, 0,8007985
26, RightFinger2Metacarpal, -0,002843261, 0,02055693, 0,01991042, 1,107281E-06, 4,562963E-07, -0,08715718, -0,9961954
26, RightFinger3Metacarpal, 0,006293654, 0,01682758, 0,01910302, -7,656766E-07, -8,450326E-08, 4,917136E-08, 1,000001
26, RightFinger4Metacarpal, 0,01512611, 0,01215446, 0,01731479, -8,271957E-07, -1,003425E-07, -0,0871543, 0,9961955
26, RightFinger5Metacarpal, 0,02180183, 0,006846547, 0,01428619, -1,077438E-06, 4,009245E-07, -0,1736467, 0,9848089
27, RightFinger1Metacarpal, -0,01487684, 0,02241015, 0,01787964, -0,2654326, -0,4576054, 0,2822593, 0,8002965
27, RightFinger2Metacarpal, -0,002951264, 0,02074313, 0,01970047, 1,133558E-06, 6,275654E-07, -0,08715712, -0,9961955
27, RightFinger3Metacarpal, 0,006214976, 0,01708496, 0,01889905, -8,269072E-07, -1,844011E-07, 1,220753E-07, 1,000001
27, RightFinger4Metacarpal, 0,01508152, 0,01247025, 0,01712808, -8,070178E-07, -2,401123E-07, -0,08715416, 0,9961957
27, RightFinger5Metacarpal, 0,02179241, 0,007188678, 0,01413164, -1,090099E-06, 2,505105E-07, -0,1736467, 0,984809
28, RightFinger1Metacarpal, -0,01501417, 0,02248216, 0,01767349, -0,2652323, -0,4575102, 0,2828022, 0,8002251
28, RightFinger2Metacarpal, -0,003066421, 0,02094698, 0,01946568, 1,060394E-06, 6,587077E-07, -0,08715729, -0,9961951
28, RightFinger3Metacarpal, 0,006130099, 0,01736462, 0,01867062, -8,540202E-07, -1,93541E-07, 1,380088E-07, 1
28, RightFinger4Metacarpal, 0,01503217, 0,01281154, 0,01691854, -7,0561E-07, -7,810285E-08, -0,08715423, 0,9961952
28, RightFinger5Metacarpal, 0,02178013, 0,007557154, 0,01395756, -1,075671E-06, 4,219493E-07, -0,1736466, 0,9848086
29, RightFinger1Metacarpal, -0,01519704, 0,02254057, 0,01744092, -0,2640415, -0,4570522, 0,283469, 0,8006451
29, RightFinger2Metacarpal, -0,003233194, 0,0211364, 0,01923248, 1,003575E-06, 5,164695E-07, -0,08715727, -0,9961953
29, RightFinger3Metacarpal, 0,005995035, 0,01763046, 0,01846427, -8,6428E-07, -1,219056E-07, 8,934563E-08, 1,000001
29, RightFinger4Metacarpal, 0,01493645, 0,0131402, 0,01675037, -6,597306E-07, -7,417694E-08, -0,08715416, 0,9961955
29, RightFinger5Metacarpal, 0,02172852, 0,007915258, 0,01383889, -9,714795E-07, 4,227558E-07, -0,1736467, 0,9848089
30, RightFinger1Metacarpal, -0,01537347, 0,02259207, 0,01721853, -0,2634749, -0,4568289, 0,2839036, 0,8008052
30, RightFinger2Metacarpal, -0,003400326, 0,02129447, 0,01902837, 9,927782E-07, 5,773212E-07, -0,08715724, -0,9961954
30, RightFinger3Metacarpal, 0,00585413, 0,0178504, 0,01829743, -8,723682E-07, -1,71568E-07, 5,506039E-08, 1,000001
30, RightFinger4Metacarpal, 0,01482975, 0,01341105, 0,01663026, -6,589278E-07, -4,884124E-08, -0,08715433, 0,9961957
30, RightFinger5Metacarpal, 0,02166212, 0,008209229, 0,01377159, -1,01359E-06, 4,194624E-07, -0,1736467, 0,9848088
