Frame,FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
168,RightFinger1Metacarpal,-0.01627529,0.02286363,0.01598704,-0.2669095,-0.4580027,0.2854005,0.7984613
168,RightFinger1Proximal,-0.01694441,0.0283941,0.05235562,0.3059935,0.5199958,-0.1208952,-0.7882624
168,RightFinger1Distal,-0.007557034,0.03201461,0.07840627,-0.3125063,-0.5297099,0.08766927,0.783621
168,RightFinger1Tip,0.005271435,0.03595877,0.107349,-0.3125043,-0.5297098,0.08767078,0.7836218
168,RightFinger2Metacarpal,-0.004224181,0.02230704,0.01765347,1.111416E-06,5.535955E-07,-0.08715719,-0.9961948
168,RightFinger2Proximal,0.00714004,0.06087565,0.04931271,0.3833884,0.04682908,0.05385847,-0.920826
168,RightFinger2Medial,0.01982117,0.06141067,0.08991256,-0.7229791,-0.02105384,-0.06819437,0.6871741
168,RightFinger2Distal,0.018695,0.04349315,0.1089537,0.8831965,0.001625105,0.07135124,-0.4635421
168,RightFinger2Tip,0.01179564,0.01992798,0.1163598,0.8831964,0.001625167,0.07135161,-0.4635423
168,RightFinger3Metacarpal,0.005186319,0.01930285,0.01697645,-7.602868E-07,-1.567975E-07,1.792157E-07,1
168,RightFinger3Proximal,0.02444434,0.0540601,0.04707414,0.3919067,0.03627439,0.06865638,-0.9167228
168,RightFinger3Medial,0.03786957,0.05344224,0.08862415,-0.7897437,0.001880875,-0.07762725,0.6085034
168,RightFinger3Distal,0.03360868,0.03048337,0.1054873,0.9479299,-0.02776951,0.07251376,-0.3088695
168,RightFinger3Tip,0.02247632,0.004955411,0.1048271,0.9479298,-0.02776944,0.07251377,-0.3088698
168,RightFinger4Metacarpal,0.01435649,0.01523054,0.01543576,-5.663308E-07,-7.638656E-08,-0.08715411,0.9961953
168,RightFinger4Proximal,0.04008067,0.04481351,0.04267478,0.3923616,-0.00498489,0.03569581,-0.919105
168,RightFinger4Medial,0.049227,0.04567039,0.08241588,-0.7606658,0.02036091,-0.02973927,0.6481428
168,RightFinger4Distal,0.04424989,0.02698565,0.100251,0.9216062,-0.02843188,0.02214835,-0.386451
168,RightFinger4Tip,0.03400898,0.003796458,0.1039037,0.9216061,-0.0284319,0.02214836,-0.3864511
168,RightFinger5Metacarpal,0.02140844,0.01020908,0.0127964,-1.021031E-06,4.529099E-07,-0.1736467,0.9848084
168,RightFinger5Proximal,0.0516212,0.03363132,0.0360738,0.3841113,-0.02190855,0.02939966,-0.922559
168,RightFinger5Medial,0.05851674,0.03517818,0.06831345,-0.5906436,0.02821717,-0.02341034,0.8060997
168,RightFinger5Distal,0.0583154,0.027547,0.08760378,0.7088863,-0.03151544,0.01873345,-0.7043699
168,RightFinger5Tip,0.05503368,0.01484561,0.104171,0.7088863,-0.03151544,0.01873345,-0.7043699
169,RightFinger1Metacarpal,-0.01633358,0.0228672,0.01592261,-0.2667301,-0.4579379,0.2854047,0.7985567
169,RightFinger1Proximal,-0.01697814,0.02854705,0.05226856,0.3058145,0.5198739,-0.1210057,-0.788395
169,RightFinger1Distal,-0.007578135,0.03230882,0.07829469,-0.3123337,-0.5295857,0.08778158,0.7837614
169,RightFinger1Tip,0.005264282,0.03641808,0.1072084,-0.3123316,-0.5295855,0.08778304,0.783762
169,RightFinger2Metacarpal,-0.004278421,0.02235878,0.01757485,1.033616E-06,4.761951E-07,-0.08715708,-0.9961951
169,RightFinger2Proximal,0.006993771,0.06108606,0.04907295,0.3836536,0.04690056,0.05402746,-0.9207019
169,RightFinger2Medial,0.01973271,0.06178987,0.08965212,-0.7229779,-0.02107037,-0.06837193,0.6871573
169,RightFinger2Distal,0.01870036,0.04393768,0.1087598,0.8830559,0.001613413,0.07152626,-0.4637823
169,RightFinger2Tip,0.01190066,0.02037847,0.1162764,0.883056,0.001613355,0.07152653,-0.4637825
169,RightFinger3Metacarpal,0.005141735,0.01938486,0.01689643,-8.714675E-07,-4.871102E-08,5.842702E-08,1
169,RightFinger3Proximal,0.02431858,0.05432248,0.04683676,0.3923425,0.0363319,0.06879078,-0.9165239
169,RightFinger3Medial,0.03779757,0.05386484,0.0883714,-0.7900873,0.001903926,-0.07777242,0.6080384
169,RightFinger3Distal,0.03362978,0.03093696,0.1052998,0.9481019,-0.02784092,0.07264242,-0.3083045
169,RightFinger3Tip,0.022578,0.005372047,0.1047193,0.9481018,-0.02784082,0.07264237,-0.3083049
169,RightFinger4Metacarpal,0.01432395,0.01533866,0.01535872,-6.721568E-07,-7.656752E-08,-0.0871543,0.9961953
169,RightFinger4Proximal,0.03998125,0.0451138,0.04245111,0.392979,-0.005111653,0.0353555,-0.9188537
169,RightFinger4Medial,0.0491302,0.0461148,0.08218825,-0.7607813,0.02030841,-0.02938819,0.648025
169,RightFinger4Distal,0.04422998,0.02747917,0.1000961,0.9214939,-0.02826461,0.02184347,-0.3867477
169,RightFinger4Tip,0.03407979,0.004268885,0.1038651,0.921494,-0.02826452,0.02184341,-0.3867479
169,RightFinger5Metacarpal,0.02138984,0.01033199,0.01272887,-1.04929E-06,4.500849E-07,-0.1736467,0.9848084
169,RightFinger5Proximal,0.05155194,0.03394687,0.03587678,0.3847046,-0.02198691,0.02929712,-0.9223129
169,RightFinger5Medial,0.05846095,0.03560448,0.06810799,-0.5904586,0.02824865,-0.02331699,0.8062367
169,RightFinger5Distal,0.05831265,0.02805507,0.08743107,0.7085276,-0.03152689,0.01864505,-0.7047323
169,RightFinger5Tip,0.05510378,0.01542115,0.1040638,0.7085276,-0.03152689,0.01864505,-0.7047323
