Timestamp,LegLength,StepLength,StepLengthRatio,StrideWidth,StrideWidthRatio,StrideLengthRight,StrideLengthRightRatio,StrideTimeRight,StrideLengthLeft,StrideLengthLeftRatio,StrideTimeLeft,Velocity,VelocityRatio,Acceleration,AccelerationRatio,RightFootGround,LeftFootGround,RightThighRotationX,RightThighRotationY,RightThighRotationZ,RightThighRotationW,LeftThighRotationX,LeftThighRotationY,LeftThighRotationZ,LeftThighRotationW,RightShinRotationX,RightShinRotationY,RightShinRotationZ,RightShinRotationW,LeftShinRotationX,LeftShinRotationY,LeftShinRotationZ,LeftShinRotationW,RightShoulderRotationX,RightShoulderRotationY,RightShoulderRotationZ,RightShoulderRotationW,LeftShoulderRotationX,LeftShoulderRotationY,LeftShoulderRotationZ,LeftShoulderRotationW,HeadRotationX,HeadRotationY,HeadRotationZ,HeadRotationW
7.066667,0.742825,0.193889,0.261016,0.141276,0.190187,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.555945,0.748421,2.001689,2.694699,1,0,-0.077477,0.233033,0.148809,0.957888,-0.193427,0.958500,0.003432,-0.209411,-0.126663,0.189550,-0.058234,0.971924,0.392801,0.905003,-0.084379,-0.139849,0.628797,0.677404,0.258653,0.280779,-0.615033,0.539418,-0.418529,0.394458,0.822075,-0.121390,0.471872,0.294612
7.100000,0.742825,0.138710,0.186733,0.075668,0.101865,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.609968,0.821147,2.005856,2.700308,1,0,-0.084124,0.249589,0.133023,0.955476,-0.218528,0.944098,0.012765,-0.246500,-0.129940,0.191442,-0.061134,0.970942,0.344809,0.916620,-0.102570,-0.174342,0.628679,0.682865,0.254306,0.271637,-0.624060,0.538203,-0.410067,0.390809,0.826251,-0.114523,0.460281,0.303868
7.133334,0.742825,0.094974,0.127855,0.014994,0.020185,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.486402,0.654800,3.797146,5.111765,1,0,-0.088767,0.267931,0.118720,0.951966,-0.231721,0.930378,0.022710,-0.283173,-0.131665,0.195127,-0.062194,0.969908,0.287129,0.929216,-0.112744,-0.203477,0.630496,0.688300,0.246594,0.260596,-0.633827,0.537388,-0.401744,0.384811,0.829960,-0.110934,0.450220,0.310102
7.166667,0.742825,0.085703,0.115375,0.048657,0.065503,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.464860,0.625800,0.869035,1.169906,1,0,-0.092165,0.289727,0.104752,0.946885,-0.237012,0.916216,0.031722,-0.321507,-0.132713,0.200690,-0.062921,0.968583,0.216508,0.940303,-0.110350,-0.238281,0.632944,0.694496,0.235103,0.248566,-0.643651,0.538626,-0.392078,0.376657,0.834997,-0.108299,0.440406,0.311599
7.200000,0.742825,0.129503,0.174338,0.109726,0.147715,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.441437,0.594269,1.061613,1.429157,1,0,-0.093953,0.312440,0.093539,0.940641,-0.232660,0.902868,0.037845,-0.359537,-0.133026,0.206252,-0.064813,0.967246,0.138839,0.944515,-0.093909,-0.282484,0.635156,0.700813,0.222608,0.236400,-0.653307,0.542224,-0.380033,0.367093,0.841085,-0.104653,0.431041,0.309562
7.233334,0.742825,0.191813,0.258221,0.163972,0.220742,0.530232,0.713805,0.367242,0.644282,0.867340,0.433281,0.408187,0.549506,1.239041,1.668012,1,0,-0.094082,0.333301,0.085607,0.934201,-0.220917,0.889698,0.042160,-0.397311,-0.133672,0.212204,-0.069113,0.965570,0.060091,0.937275,-0.070016,-0.336159,0.636739,0.707871,0.209486,0.222708,-0.663563,0.547018,-0.365243,0.356446,0.847452,-0.098837,0.421396,0.307379
7.266667,0.742825,0.254380,0.342449,0.209453,0.281968,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.357510,0.481285,1.533047,2.063808,1,1,-0.093116,0.351196,0.081077,0.928126,-0.215684,0.874458,0.047930,-0.431863,-0.136041,0.218839,-0.077155,0.963146,-0.005282,0.918725,-0.047913,-0.391944,0.638021,0.715338,0.196088,0.206810,-0.673971,0.551771,-0.349042,0.345660,0.853374,-0.092193,0.412015,0.305775
7.300000,0.742825,0.314456,0.423325,0.247204,0.332789,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.341211,0.459343,0.546703,0.735979,1,1,-0.092076,0.365624,0.078927,0.922828,-0.219728,0.856555,0.057073,-0.463439,-0.140366,0.224827,-0.088798,0.960138,-0.056639,0.892796,-0.030010,-0.445877,0.638293,0.723925,0.180179,0.189868,-0.683667,0.557163,-0.332776,0.333810,0.859150,-0.083597,0.401302,0.306317
7.333333,0.742825,0.366735,0.493703,0.274670,0.369764,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.339331,0.456811,1.100785,1.481890,1,1,-0.089836,0.380399,0.078012,0.917137,-0.225685,0.834036,0.068857,-0.498708,-0.147398,0.232438,-0.105107,0.955615,-0.094779,0.861585,-0.018147,-0.498357,0.639325,0.730749,0.164012,0.174270,-0.691109,0.563868,-0.318350,0.321053,0.864080,-0.074641,0.389680,0.309751
7.366667,0.742825,0.408665,0.550151,0.292207,0.393373,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.443773,0.597413,3.880299,5.223708,1,1,-0.087040,0.395649,0.077276,0.910997,-0.232531,0.818805,0.081268,-0.518540,-0.156767,0.240293,-0.125328,0.949724,-0.115743,0.840810,-0.005362,-0.528785,0.642594,0.734523,0.149280,0.158947,-0.697471,0.571869,-0.303872,0.306858,0.869081,-0.065955,0.375947,0.314664
7.400001,0.742825,0.433013,0.582927,0.297823,0.400934,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.441785,0.594737,1.080160,1.454125,1,1,-0.085561,0.409960,0.072222,0.905205,-0.235256,0.810237,0.092795,-0.528735,-0.165760,0.247272,-0.141505,0.944117,-0.117955,0.831006,0.003001,-0.543605,0.645851,0.736413,0.139314,0.145478,-0.701946,0.579234,-0.290047,0.296029,0.873589,-0.059258,0.362883,0.318822
7.433334,0.742825,0.445722,0.600037,0.295431,0.397713,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.582093,0.783622,4.220081,5.681127,1,1,-0.085426,0.426631,0.060278,0.898363,-0.230510,0.800377,0.102310,-0.543871,-0.174462,0.256370,-0.153764,0.938187,-0.109215,0.818263,0.004410,-0.564356,0.649323,0.737507,0.132615,0.129909,-0.705246,0.587050,-0.273576,0.288369,0.878901,-0.053917,0.347747,0.322023
7.466667,0.742825,0.446624,0.601251,0.288045,0.387770,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.602441,0.811013,0.729429,0.981967,1,1,-0.086478,0.443538,0.042360,0.891068,-0.215762,0.792112,0.105215,-0.561192,-0.180499,0.266175,-0.160359,0.933197,-0.094937,0.803740,0.001961,-0.587354,0.653253,0.737715,0.126648,0.114010,-0.707026,0.593365,-0.259292,0.284254,0.883609,-0.052664,0.333678,0.324225
7.500000,0.742825,0.440999,0.593679,0.279556,0.376341,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.660865,0.889665,1.821793,2.452521,1,1,-0.087331,0.462365,0.021904,0.882107,-0.199852,0.780941,0.106102,-0.582180,-0.183559,0.277847,-0.162307,0.928851,-0.077029,0.784511,-0.006472,-0.615278,0.658118,0.736915,0.121660,0.095054,-0.709009,0.598545,-0.243762,0.282189,0.889028,-0.052101,0.320203,0.323086
7.533334,0.742825,0.436673,0.587855,0.276315,0.371979,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.600495,0.808394,1.956725,2.634167,1,1,-0.087069,0.479972,0.005271,0.872936,-0.186321,0.773728,0.102746,-0.596719,-0.185720,0.288270,-0.164768,0.924803,-0.063133,0.781838,-0.012092,-0.620160,0.660463,0.737859,0.115218,0.077963,-0.707886,0.607940,-0.227426,0.278539,0.894192,-0.050929,0.307923,0.320953
7.566667,0.742825,0.432871,0.582737,0.274938,0.370125,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.629876,0.847947,1.044094,1.405572,1,1,-0.083791,0.498923,-0.006096,0.862565,-0.173102,0.766963,0.098433,-0.610013,-0.190451,0.298255,-0.173524,0.919055,-0.049548,0.781251,-0.017105,-0.622013,0.665962,0.735792,0.105905,0.062360,-0.703710,0.621524,-0.212368,0.270925,0.899518,-0.050270,0.294345,0.318908
7.600000,0.742825,0.425867,0.573308,0.271841,0.365955,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.601693,0.810007,1.277385,1.719632,0,1,-0.076080,0.518185,-0.008402,0.851837,-0.161679,0.758041,0.097161,-0.624334,-0.200139,0.308505,-0.190291,0.910252,-0.032882,0.775734,-0.025495,-0.629687,0.678564,0.726823,0.093761,0.049875,-0.698120,0.635909,-0.202809,0.259070,0.904124,-0.049652,0.281598,0.317487
7.633334,0.742825,0.412383,0.555156,0.266074,0.358192,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.694940,0.935537,3.078839,4.144773,0,1,-0.060452,0.541263,-0.002237,0.838675,-0.153020,0.749091,0.099675,-0.636799,-0.214910,0.324185,-0.213641,0.896145,-0.009508,0.769247,-0.038628,-0.637712,0.696829,0.712115,0.077037,0.037255,-0.692817,0.651723,-0.194043,0.240022,0.909568,-0.049900,0.265971,0.315366
7.666667,0.742825,0.393249,0.529397,0.258834,0.348445,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.611965,0.823835,2.477583,3.335354,0,1,-0.037221,0.564913,0.009900,0.824251,-0.145321,0.740190,0.102931,-0.648388,-0.227413,0.342906,-0.234366,0.880779,0.012426,0.763613,-0.050874,-0.643547,0.711033,0.700389,0.057984,0.022933,-0.691469,0.663784,-0.183031,0.218544,0.915843,-0.051178,0.249859,0.310135
7.700000,0.742825,0.373401,0.502677,0.251433,0.338483,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.364117,0.490180,4.330133,5.829280,0,1,-0.008235,0.591796,0.024287,0.805680,-0.136320,0.729366,0.105249,-0.662092,-0.242649,0.364136,-0.255164,0.862217,0.034464,0.757194,-0.063477,-0.649185,0.718567,0.694626,0.033603,0.005315,-0.691327,0.676616,-0.165632,0.191898,0.922233,-0.051940,0.232905,0.304213
7.733334,0.742825,0.323637,0.435684,0.226726,0.305222,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,3.681174,4.955643,372.739100,501.786200,0,1,0.049824,0.629306,0.072253,0.772186,-0.118107,0.712269,0.102956,-0.684196,-0.265122,0.415867,-0.282800,0.822673,0.063707,0.746880,-0.080961,-0.656930,0.718643,0.694933,-0.012262,-0.021703,-0.686901,0.701356,-0.130861,0.138359,0.928585,-0.053308,0.202563,0.306360
7.766667,0.742825,0.314313,0.423132,0.222226,0.299164,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.134979,0.181710,102.122600,137.478800,0,1,0.058240,0.633440,0.079920,0.767447,-0.115096,0.710191,0.101996,-0.687007,-0.266367,0.422990,-0.283332,0.818444,0.067134,0.745690,-0.083136,-0.657669,0.718190,0.695138,-0.018799,-0.025169,-0.686020,0.704503,-0.126395,0.130674,0.928954,-0.053106,0.198148,0.308160
7.800000,0.742825,0.271858,0.365978,0.200324,0.269679,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.511449,0.688519,11.277770,15.182280,0,1,0.084099,0.646169,0.107067,0.750953,-0.102345,0.703481,0.096791,-0.696615,-0.259539,0.457500,-0.272754,0.805567,0.077371,0.741332,-0.089443,-0.660637,0.719497,0.692093,-0.038687,-0.042843,-0.682871,0.714289,-0.108183,0.108517,0.928652,-0.048829,0.181306,0.319922
7.833334,0.742825,0.227211,0.305874,0.176920,0.238172,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.420195,0.565671,2.755162,3.709034,0,1,0.099684,0.652909,0.128603,0.739753,-0.089470,0.701279,0.089075,-0.701619,-0.238931,0.501803,-0.251883,0.792251,0.083400,0.739273,-0.092661,-0.661766,0.723404,0.685956,-0.051535,-0.059127,-0.679916,0.721468,-0.092245,0.093218,0.927616,-0.043758,0.164196,0.332647
7.866667,0.742825,0.178272,0.239992,0.152038,0.204676,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.503495,0.677811,3.009917,4.051989,0,1,0.110474,0.656781,0.145958,0.731526,-0.077746,0.701688,0.081744,-0.703497,-0.207451,0.547412,-0.216515,0.781297,0.089616,0.738124,-0.096176,-0.661734,0.727020,0.679394,-0.066596,-0.073698,-0.675517,0.728975,-0.079872,0.076769,0.928031,-0.040138,0.144633,0.340923
7.900001,0.742825,0.143802,0.193588,0.133338,0.179502,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.332060,0.447023,4.787558,6.445071,0,1,0.116946,0.659065,0.156581,0.726250,-0.070293,0.702148,0.077392,-0.704314,-0.173636,0.576947,-0.176123,0.778437,0.095707,0.737197,-0.100057,-0.661339,0.728044,0.675907,-0.081162,-0.080711,-0.673018,0.733376,-0.074372,0.060629,0.929796,-0.038094,0.129184,0.342550
7.933334,0.742825,0.132229,0.178009,0.115599,0.155621,0.530232,0.713805,0.367242,0.622462,0.837966,0.401548,0.434139,0.584443,3.338617,4.494488,0,1,0.121074,0.662912,0.163475,0.720531,-0.064133,0.701345,0.073493,-0.706117,-0.125724,0.604643,-0.119932,0.777314,0.104316,0.735599,-0.107254,-0.660689,0.728096,0.673273,-0.095051,-0.086871,-0.672985,0.735186,-0.068195,0.044074,0.932463,-0.036032,0.113859,0.340956
7.966667,0.742825,0.154777,0.208363,0.103275,0.139030,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.308856,0.415786,3.529805,4.751869,1,1,0.123158,0.668942,0.166009,0.713996,-0.060885,0.699328,0.071638,-0.708591,-0.083096,0.626242,-0.068927,0.772117,0.112471,0.733804,-0.115200,-0.660008,0.728782,0.670598,-0.102684,-0.092905,-0.672681,0.736430,-0.062573,0.035444,0.933622,-0.035757,0.103492,0.341117
8.000000,0.742825,0.203004,0.273286,0.091956,0.123792,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.399708,0.538092,3.088602,4.157915,1,1,0.126010,0.679755,0.167768,0.702787,-0.057981,0.696832,0.070315,-0.711421,-0.037415,0.651322,-0.011375,0.757793,0.122760,0.731642,-0.125649,-0.658668,0.732351,0.664776,-0.107706,-0.100669,-0.670554,0.739074,-0.056508,0.030565,0.934215,-0.036072,0.091527,0.342878
8.033334,0.742825,0.249279,0.335583,0.084306,0.113494,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.329111,0.443053,2.506314,3.374031,1,1,0.129462,0.692210,0.171033,0.689081,-0.055830,0.695115,0.069538,-0.713347,-0.006503,0.675554,0.032229,0.736578,0.132128,0.729660,-0.135347,-0.657130,0.736788,0.658403,-0.110168,-0.107294,-0.666349,0.743266,-0.052024,0.028791,0.933954,-0.037095,0.082381,0.345786
8.066668,0.742825,0.295736,0.398124,0.078638,0.105863,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.371584,0.500232,1.428235,1.922709,1,1,0.135315,0.707614,0.177821,0.670337,-0.054325,0.694010,0.069514,-0.714540,0.014848,0.704441,0.069324,0.706213,0.143254,0.727253,-0.146838,-0.654996,0.740793,0.652618,-0.111881,-0.113130,-0.662031,0.747464,-0.047546,0.027416,0.933236,-0.039236,0.074520,0.349253
8.100000,0.742825,0.336966,0.453628,0.075548,0.101704,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.426649,0.574360,1.751921,2.358458,1,1,0.143669,0.727832,0.186575,0.644058,-0.053177,0.693404,0.069919,-0.715175,0.022817,0.738725,0.097833,0.666478,0.156267,0.724559,-0.160182,-0.651873,0.743738,0.648149,-0.113062,-0.118212,-0.659113,0.750374,-0.042712,0.026187,0.932925,-0.041393,0.068230,0.351116
8.133334,0.742825,0.369239,0.497075,0.073764,0.099302,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.481935,0.648787,1.769857,2.382604,1,1,0.147513,0.741660,0.191958,0.625566,-0.049098,0.693549,0.066875,-0.715617,0.025849,0.764360,0.116172,0.633711,0.168159,0.722265,-0.172176,-0.648392,0.743843,0.646918,-0.114105,-0.123188,-0.658634,0.751102,-0.037670,0.025049,0.933573,-0.041681,0.063107,0.350317
8.166667,0.742825,0.394006,0.530415,0.073571,0.099042,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.550683,0.741336,2.165950,2.915830,1,1,0.149394,0.749903,0.194477,0.614416,-0.039539,0.694111,0.057495,-0.716478,0.025100,0.781015,0.124842,0.611392,0.175831,0.720860,-0.180103,-0.645762,0.742181,0.647506,-0.115161,-0.129004,-0.659604,0.750590,-0.031435,0.023459,0.935024,-0.039802,0.057841,0.347564
8.200001,0.742825,0.412397,0.555174,0.074916,0.100853,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.638419,0.859448,2.710450,3.648843,1,1,0.149532,0.757402,0.193542,0.605412,-0.025977,0.695183,0.042789,-0.717088,0.019587,0.793446,0.126599,0.595006,0.180272,0.720006,-0.185643,-0.643918,0.740092,0.648344,-0.115881,-0.135963,-0.661483,0.749233,-0.024195,0.022479,0.937296,-0.035942,0.051582,0.342819
8.233334,0.742825,0.424467,0.571422,0.077470,0.104291,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.349473,0.470465,4.383263,5.900804,1,1,0.147204,0.762099,0.189538,0.601341,-0.010611,0.697105,0.023699,-0.716499,0.010495,0.801261,0.122041,0.585642,0.181770,0.719602,-0.189882,-0.642711,0.737944,0.649121,-0.116338,-0.143339,-0.664430,0.746790,-0.017622,0.022963,0.940013,-0.030493,0.043564,0.336970
8.266667,0.742825,0.440719,0.593302,0.087959,0.118412,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,1.459479,1.964769,32.368100,43.574350,1,1,0.140130,0.765137,0.178715,0.602487,0.017835,0.701646,-0.020896,-0.711996,-0.012231,0.809412,0.102287,0.578135,0.181526,0.719492,-0.200924,-0.639538,0.730184,0.655243,-0.114277,-0.156298,-0.673687,0.738270,-0.009982,0.031676,0.945395,-0.018312,0.022778,0.324614
8.300000,0.742825,0.450125,0.605964,0.098381,0.132442,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.391595,0.527170,15.885630,21.385430,1,1,0.141623,0.763423,0.175920,0.605129,0.026673,0.703075,-0.041183,-0.709422,-0.022188,0.806868,0.089156,0.583543,0.184421,0.717176,-0.211129,-0.638023,0.720045,0.665789,-0.112696,-0.159876,-0.680130,0.731994,-0.009438,0.038974,0.946792,-0.008722,0.010425,0.321561
8.333334,0.742825,0.440325,0.592771,0.117299,0.157909,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,1.662821,2.238510,40.326280,54.287750,1,0,0.135518,0.760325,0.171489,0.611663,0.015834,0.698629,-0.060197,-0.712771,-0.051998,0.792910,0.054791,0.604639,0.206361,0.700214,-0.250730,-0.635807,0.703644,0.680157,-0.119702,-0.167163,-0.698226,0.714722,-0.003540,0.040502,0.946167,0.012369,-0.016432,0.323027
8.366667,0.742825,0.422889,0.569299,0.123007,0.165593,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.677310,0.911804,28.319270,38.123770,1,0,0.129184,0.761562,0.171386,0.611525,-0.003852,0.691882,-0.054470,-0.719943,-0.069682,0.786942,0.039120,0.611830,0.222697,0.686506,-0.275943,-0.634800,0.699467,0.682368,-0.126967,-0.170294,-0.708535,0.704827,0.001398,0.034563,0.945584,0.021110,-0.030568,0.323251
8.400001,0.742825,0.399457,0.537754,0.126741,0.170621,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.743052,1.000306,2.014941,2.712540,1,0,0.121525,0.763485,0.173235,0.610174,-0.031596,0.681903,-0.039827,-0.729674,-0.089550,0.780795,0.024313,0.617858,0.241982,0.666681,-0.304458,-0.635836,0.693347,0.686894,-0.133550,-0.172082,-0.716139,0.697407,0.008038,0.026539,0.946132,0.026755,-0.043520,0.319728
8.433333,0.742825,0.369828,0.497867,0.130506,0.175688,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.710671,0.956715,1.582977,2.131024,1,0,0.111562,0.766758,0.174428,0.607628,-0.064157,0.668815,-0.018553,-0.740423,-0.108121,0.776547,0.013970,0.620556,0.255686,0.642532,-0.329938,-0.642588,0.684761,0.693770,-0.139305,-0.174298,-0.718858,0.694740,0.015873,0.018140,0.947144,0.032199,-0.054796,0.314451
8.466667,0.742825,0.336035,0.452375,0.134179,0.180633,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.555625,0.747990,4.463175,6.008383,1,0,0.100485,0.772103,0.174106,0.602866,-0.095340,0.651437,0.006384,-0.752662,-0.123157,0.774174,0.007890,0.620826,0.259008,0.618527,-0.348953,-0.654654,0.673461,0.702968,-0.144343,-0.177348,-0.720161,0.693319,0.023074,0.012096,0.946961,0.041328,-0.064881,0.312007
8.500000,0.742825,0.292744,0.394096,0.136523,0.183789,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.625119,0.841543,2.136195,2.875773,1,0,0.087728,0.781037,0.172438,0.593759,-0.123538,0.624303,0.037361,-0.770447,-0.136315,0.773135,0.003727,0.619409,0.244456,0.598286,-0.362581,-0.671439,0.664811,0.709075,-0.146715,-0.183615,-0.721233,0.691808,0.034054,0.008027,0.944705,0.055133,-0.077493,0.313828
8.533334,0.742825,0.245301,0.330228,0.136070,0.183179,0.472442,0.636008,0.369445,0.622462,0.837966,0.401548,0.515170,0.693528,3.218478,4.332756,1,0,0.075171,0.792143,0.168523,0.581772,-0.141257,0.592994,0.065509,-0.790009,-0.144419,0.773867,0.002572,0.616658,0.209994,0.586649,-0.360313,-0.694205,0.660147,0.709334,-0.150625,-0.195867,-0.723603,0.688586,0.047038,0.005947,0.941106,0.068625,-0.089485,0.318753
