FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.027848975797691775,0.26221986578411577,0.0010288952104548525,-0.612353890672097,-0.3051332479293962,-0.05494777880723693,0.7131396215207058
RightFinger1Proximal,0.02206342456890696,0.2399094372708756,0.03314937678343517,0.618990378231783,0.3119833755600813,0.0685932963926545,-0.7036748716225386
RightFinger1Distal,0.01666550844534962,0.2227595640868977,0.05709508386965366,-0.6191737301589861,-0.3129845636795658,-0.06929712538328199,0.7063493866259333
RightFinger1Tip,0.010500470244399167,0.20322957725729823,0.08430695879565522,-0.6191718565761075,-0.3129848242362522,-0.06929622021386064,0.70635099545146
RightFinger2Metacarpal,0.016034400753564167,0.256543920841818,0.001029401993211135,0.052315871589526886,-0.00404824254806327,0.283122861405295,-0.9452379947725729
RightFinger2Proximal,0.025598572403258645,0.20230150855397133,0.0010295239932111321,0.4738849306011764,-0.10962624536262874,0.38128571994488464,-0.7718895918533619
RightFinger2Medial,0.018284825159538356,0.17496446585200273,0.03688636103869659,-0.7394457390463385,0.24814484103010717,-0.30504258013604507,0.5224428543109298
RightFinger2Distal,0.014309157150033948,0.17967904195519327,0.06416840379904958,0.848638157089855,-0.3173067798118464,0.22733084759607053,-0.3034080789545139
RightFinger2Tip,0.012139395861507129,0.19728463394433093,0.08473590745824844,0.8486380940545624,-0.31730674352736865,0.22733111340827938,-0.3034080835709436
RightFinger3Metacarpal,0.005447554829599461,0.2553254107942974,0.001029138730482009,-0.05246928601591561,-0.0005264714459524389,-0.36442960033042826,0.9196803470468434
RightFinger3Proximal,0.005447285652410035,0.20167584487440518,0.0010293717861507123,0.4970223118571167,-0.1328994231137578,0.38640704033756484,-0.7511294527494915
RightFinger3Medial,-0.002430388839125595,0.1764418932790224,0.03974925852002715,-0.8187138402409115,0.31396483619098675,-0.2549740630362336,0.37336454582484707
RightFinger3Distal,-0.004783821293957905,0.19246668241683623,0.06597228022267489,0.8947202339339745,-0.3819350725666497,0.12187302003579312,-0.04434990959112702
RightFinger3Tip,-0.003455772408621857,0.2208113343652412,0.07415555508078749,0.8947202262180636,-0.3819349859811811,0.12187315150292885,-0.04435021837215206
RightFinger4Metacarpal,-0.0054752424575695915,0.25556985444670727,0.0010291266585200302,-0.052223616405583026,-0.005097337295641451,-0.44319697391717594,0.8844192635437886
RightFinger4Proximal,-0.01439715634080105,0.20497228662593273,0.0010292393061778682,0.536852130493226,-0.2181161968644049,0.3136979393264254,-0.7374206349626602
RightFinger4Medial,-0.013906525594025792,0.18717826286490136,0.04104012966191443,-0.7914246884144367,0.32493167108441834,-0.19533469742103612,0.45411719341479984
RightFinger4Distal,-0.012851810281737973,0.1988153495587237,0.06664652829327909,0.8840866519172769,-0.3640482747880847,0.09660724371814047,-0.21224306294636783
RightFinger4Tip,-0.01172855300814665,0.2215566364562123,0.08150963122878481,0.8840866456976018,-0.36404826745610985,0.0966072932526279,-0.2122431815546507
RightFinger5Metacarpal,-0.014875895777325175,0.258121093075358,0.0010289894860828243,-0.05158073789375428,-0.009628877049051883,-0.5185926856754915,0.8424266392396477
RightFinger5Proximal,-0.03135155010862186,0.21285511412084343,0.001029099399864221,0.5390140090736819,-0.2808495954855941,0.2109294978674907,-0.7524397183978279
RightFinger5Medial,-0.022672824392396485,0.2009782894772573,0.03322055345417516,-0.7001341190596474,0.32127233037998665,-0.1358768204214465,0.6043734428377457
RightFinger5Distal,-0.01772286777325185,0.20398836795655126,0.05467295550441276,0.7841989239327667,-0.33703278518674984,0.08180215847251349,-0.48191854711473203
RightFinger5Tip,-0.013667344492871693,0.2138517407331977,0.07449784192396461,0.7841989239327667,-0.33703278518674984,0.08180215847251349,-0.48191854711473203
