FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.027849018647214903,0.26221988143236097,0.0010291269496021166,-0.663355167188328,-0.19200307957559712,0.22802982572944241,0.6827065797082249
RightFinger1Proximal,0.023340115185676302,0.23968415742705498,0.03318356026790442,0.6844052239196484,0.2276112848806367,-0.18641092704351042,-0.656986679840849
RightFinger1Distal,0.016418978368700352,0.22185197095490822,0.056233163143236425,-0.695814279872924,-0.25250429363395116,0.1606310584435352,0.6475829538461519
RightFinger1Tip,0.006135965158090171,0.20114452732095567,0.08138398972944338,-0.6958125699424408,-0.25250394761273287,0.16063180054772383,0.6475847664456238
RightFinger2Metacarpal,0.016034437851458905,0.2565439433687005,0.0010296259893899237,0.26011669336910587,-0.1845680374221451,0.15555845972148552,-0.92838589137931
RightFinger2Proximal,0.02559858803713536,0.2023014848806359,0.0010297638435013295,0.519308267593548,-0.1910241392475495,0.19013596694803067,-0.8012865108753242
RightFinger2Medial,0.023615214535808924,0.16332363859416593,0.024669098766578336,-0.5660865297284613,0.20203454947924085,-0.17857889832943719,0.7749982261273174
RightFinger2Distal,0.022265546525198892,0.14121159562334187,0.04193566925198968,0.5954873826171869,-0.20881673178096785,0.17069982446818466,-0.7475987553050426
RightFinger2Tip,0.020871051153846288,0.12090238713527818,0.06046842173209535,0.5954872516477079,-0.2088168154055895,0.1707000537671028,-0.7475987880636547
RightFinger3Metacarpal,0.005447561635278546,0.2553254124668443,0.0010293773368700231,-0.2752129890808425,0.16119509174908844,-0.23588200621580904,0.9165999655172478
RightFinger3Proximal,0.005447317677718844,0.20167588740053194,0.0010296195039787804,0.686624042792488,-0.2412607584756975,0.11722864848439415,-0.6636542096817007
RightFinger3Medial,0.005119012684350146,0.17701119880636704,0.04075223477453572,-0.9545328044759431,0.26017681141820354,0.06545792075282217,0.07117711209549062
RightFinger3Distal,0.00394935543633953,0.19994018222811621,0.061206421986737355,0.8822368133749937,-0.20238831775951616,-0.17613045315911952,0.3735518478779819
RightFinger3Tip,0.0032938287798408247,0.22896295320954976,0.05491029076127343,0.8822370050652673,-0.20238836372715938,-0.17613038708380163,0.37355152254642177
RightFinger4Metacarpal,-0.005475257543766629,0.255569864721486,0.001029390083554375,-0.2882144641046347,0.13659580812535804,-0.31487007318302196,0.8925540148541071
RightFinger4Proximal,-0.014397129482758673,0.20497227175066296,0.0010294830968169758,0.7319030220378306,-0.3210674656515477,0.056355771741811125,-0.5842499391246704
RightFinger4Medial,-0.008234107314323636,0.19092768594164383,0.041817589671087584,-0.9353179236531413,0.28853700080550254,0.14949748733264542,0.026060545610079207
RightFinger4Distal,-0.0073392916976127475,0.21394566180371397,0.05747271739522515,0.8553437902840163,-0.1975005547120029,-0.2570166044453298,0.3763864801060989
RightFinger4Tip,-0.009672784068965485,0.2397847912466834,0.05027652923076915,0.8553438258787364,-0.19750057943348773,-0.2570165839413511,0.3763863683023867
RightFinger5Metacarpal,-0.014875839615384525,0.2581211238726802,0.0010292350397877994,-0.29902301202625836,0.11095708604649453,-0.39146319827586057,0.8617147423076966
RightFinger5Proximal,-0.03135150551724137,0.21285511061008006,0.00102935461405835,0.7247903451797466,-0.3909397767245088,-0.01784371380793904,-0.5491373986737427
RightFinger5Medial,-0.019917837877984044,0.2054813248010618,0.03331143726525199,-0.8876010906828481,0.34371254820917696,0.1832006687257426,0.19170202492042446
RightFinger5Distal,-0.0161031468832892,0.21895791366047776,0.050009821151193616,0.9016075556405405,-0.2748243893635039,-0.2739369471488011,0.07685781697612631
RightFinger5Tip,-0.01635829124668437,0.23973359098143104,0.05724284064190964,0.9016075556405405,-0.2748243893635039,-0.2739369471488011,0.07685781697612631
