FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.027849041433905868,0.2622199432412287,0.001029119345780425,-0.5400516407468289,-0.11139863873039553,0.06997768966392816,0.8300056461538423
RightFinger1Proximal,0.02904121694548178,0.23171410664675235,0.026155470285287533,0.7189664463296647,0.3064609664675157,0.26420812693741097,-0.5585561823749045
RightFinger1Distal,0.004793955681852134,0.21481071038088279,0.0314557435922333,-0.7390488477402394,-0.38753251426437807,-0.431919224506031,0.3342303583271096
RightFinger1Tip,-0.02830037752949951,0.20952716766243587,0.024329224694548256,-0.739048002417177,-0.38753370380881197,-0.43191812381405403,0.33423226900672254
RightFinger2Metacarpal,0.016034451165048518,0.25654398648244736,0.0010296226482449508,0.1970317558926855,-0.2362151922451815,0.23473530509335416,-0.9177389222554239
RightFinger2Proximal,0.02559863665421969,0.2023015533233756,0.0010297271777445802,0.7381952551647029,-0.30529674435597687,0.1301970984233118,-0.5804805103808842
RightFinger2Medial,0.020329836557132157,0.190129008961912,0.044779776990291446,-0.9337766937380603,0.32814222129003107,0.049645498021460004,0.10870591839432404
RightFinger2Distal,0.017482372800597567,0.2109823104555648,0.06336294433607184,0.9101529259099046,-0.28865014664887617,-0.1637485267744503,0.2354397926280807
RightFinger2Tip,0.016847063076923238,0.23846183510082425,0.06329862431366631,0.9101529898748155,-0.2886500090484045,-0.16374826633278874,0.23543971979910258
RightFinger3Metacarpal,0.005447593090365942,0.25532546056758937,0.001029372452576552,-0.216869468451795,0.21814396652637336,-0.3138295409908297,0.8967749040328549
RightFinger3Proximal,0.005447344985810336,0.2016759100821503,0.0010295949424943918,0.7366226653962151,-0.3550156392760852,0.0800700512761258,-0.5623059932785605
RightFinger3Medial,0.005880462693054478,0.19257819723674344,0.04705179597460773,-0.9220590559184896,0.3141370384685034,0.1847371511259357,-0.0913888158144134
RightFinger3Distal,0.00418174243465273,0.22236425145631253,0.05492483662285304,0.7597715188832997,-0.1848461244889291,-0.31433922503508105,0.5305088215384579
RightFinger3Tip,0.0029909786333084418,0.24392488716953173,0.03442613660492938,0.7597717034497495,-0.18484618980603468,-0.3143391725774337,0.530508552382373
RightFinger4Metacarpal,-0.005475180625840206,0.25556989223300747,0.0010293591911874505,-0.23505628449207883,0.19841287641263605,-0.39079318168782656,0.8660109707991085
RightFinger4Proximal,-0.014397093614637708,0.20497232143390529,0.001029458351755052,0.7149875982946394,-0.42417536109131293,0.04544870557544861,-0.5460102473487675
RightFinger4Medial,-0.0072998164376400195,0.19834858573562397,0.04375857265272601,-0.8988582851638993,0.35597150157382473,0.2359871307578888,-0.033491284265870176
RightFinger4Distal,-0.006916543775205358,0.2249143654966388,0.05313339836146336,0.7866032980389485,-0.21230294567800634,-0.3708109057070801,0.4358701613823756
RightFinger4Tip,-0.010265034531740092,0.2475395793129187,0.03811910808812521,0.7866033792476266,-0.21230300116717604,-0.37081086407153024,0.4358700401239724
RightFinger5Metacarpal,-0.014875841934279396,0.25812116243465477,0.0010292424645257684,-0.2514547807078407,0.1771719795736043,-0.46478392793129275,0.8286554979088867
RightFinger5Proximal,-0.031351494070201706,0.21285515877520786,0.0010293412150858784,0.6557578821997966,-0.43617783708011676,0.07554692556222142,-0.6041435178491449
RightFinger5Medial,-0.024257159439880386,0.2015884084391332,0.033885477907393484,-0.8853588844472408,0.3964128731513972,0.19801715839298561,0.09986016897230762
RightFinger5Distal,-0.02239381610903672,0.2195574812546689,0.046710589244212064,0.844892653213564,-0.2790359904257533,-0.3441466004706456,0.277700881023151
RightFinger5Tip,-0.024262073816280753,0.24137469858103022,0.04183058693353254,0.844892653213564,-0.2790359904257533,-0.3441466004706456,0.277700881023151
