FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.02784902846990578,0.2622199110224827,0.001029006754169684,-0.47832260076867206,-0.22145046323422832,0.1938944751269039,0.8248373632342286
RightFinger1Proximal,0.043203664445250055,0.23859592849891217,0.02872376977664981,0.5103650981402588,0.25564339760696175,-0.1340695870346682,-0.8045769350978949
RightFinger1Distal,0.05075257419869445,0.2183702109499645,0.049439442052212026,-0.4887953693431366,-0.23127167556200146,0.17274031267326018,0.8204549669325563
RightFinger1Tip,0.06250241873821606,0.19706426751269082,0.0732840027164611,-0.48879315927237516,-0.23127131783901456,0.17274098780491945,0.8204562172588878
RightFinger2Metacarpal,0.016034459572153766,0.25654396279912894,0.0010295118042059448,0.17421246351218833,-0.06845520423226759,0.24183683568527947,-0.9478010349528648
RightFinger2Proximal,0.025598619202320528,0.20230154256707725,0.0010296369071791168,0.6996441215123534,-0.13963037555667274,0.3112813482805044,-0.6211539081218244
RightFinger2Medial,0.014358370050761415,0.1868483408992019,0.04249314822335006,-0.930504746421511,0.32376210428379243,-0.10788246141435448,-0.09142202110007276
RightFinger2Distal,0.01465730724437995,0.21376181087744792,0.05002884756780275,0.7383666486536296,-0.3315970613218635,-0.08045537399709111,0.573066019202322
RightFinger2Tip,0.02085094450326333,0.23155669659173278,0.03027219375344453,0.738366799740659,-0.33159687941683497,-0.08045519647179408,0.5730659759535887
RightFinger3Metacarpal,0.00544758088905007,0.2553254345177673,0.0010292487106598955,-0.17951553052933533,0.05301126965106027,-0.3235241535074125,0.9260171189992723
RightFinger3Proximal,0.005447310203770839,0.20167586308919502,0.0010294805264684595,0.7867254660373678,-0.21634398644718997,0.2309297792728294,-0.5213755168237859
RightFinger3Medial,-0.0005067173463440913,0.2003427757795513,0.04744655983321227,-0.8979906725706,0.315251981442586,0.02682660283657587,-0.29325433955764935
RightFinger3Distal,0.000597352615681291,0.23052369427121125,0.04112529628571439,0.5643123485748671,-0.24225273298816166,-0.20325205730382737,0.7595442283176204
RightFinger3Tip,0.004360885470014509,0.23446120509064544,0.011784721336475717,0.5643126162575846,-0.24225275253827427,-0.20325199284349904,0.7595440092820873
RightFinger4Metacarpal,-0.005475197992748358,0.25556988897751975,0.0010292330942712137,-0.18345248976011244,0.03716406318819445,-0.40299945582306185,0.8942969620014511
RightFinger4Proximal,-0.014397125489485092,0.20497230906453773,0.0010293525163161692,0.7967767042179267,-0.30558692103065044,0.17970903742409394,-0.4794029321247263
RightFinger4Medial,-0.012323137658448205,0.2097142591733129,0.044416896310370095,-0.9136761791402945,0.34705306795311613,0.07073738195708106,-0.1740154163147211
RightFinger4Distal,-0.011151014089195109,0.23782792610587364,0.044237511701232614,0.7211102925845886,-0.2718765657453585,-0.2264896253297898,0.5885731240464128
RightFinger4Tip,-0.011506562480058036,0.25275189166062306,0.021309519267585196,0.7211103743383405,-0.27187658728270453,-0.2264895793210877,0.5885730400942732
RightFinger5Metacarpal,-0.01487585746918054,0.25812111994198855,0.001029099110949963,-0.18599359278013164,0.021034330016538438,-0.4794090929659176,0.8557701562001465
RightFinger5Proximal,-0.03135152131979702,0.21285509775199457,0.0010292153582306014,0.7389920563201802,-0.29804443404661374,0.2290575850752813,-0.5464360294416256
RightFinger5Medial,-0.030188831087744738,0.20983977302393111,0.035994421282088566,-0.7475622093363784,0.29879233738195615,-0.2205791552442288,0.5315328103045676
RightFinger5Distal,-0.02955222065264698,0.208830073749094,0.05768339879477892,0.7499209965576209,-0.2977901020160129,0.2152703803514159,-0.5161511247222617
RightFinger5Tip,-0.029025822240754184,0.2081736564176936,0.07935640754459755,0.7499209965576209,-0.2977901020160129,0.2152703803514159,-0.5161511247222617
