FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.027849118916256133,0.2622198897783259,0.0010290465381773408,-0.49841191817733976,-0.2892659002586207,0.19161200394088673,0.7652951548029544
RightFinger1Proximal,0.026257899839901507,0.23866304987684736,0.03264225645566504,0.5201534793539634,0.31980791197044295,-0.1321106863458214,-0.7426838933497545
RightFinger1Distal,0.02090928315270935,0.21997349113300446,0.05505704145320203,-0.5250287730593431,-0.3301739099261083,0.10896180772613952,0.7386919860837434
RightFinger1Tip,0.01324750949735221,0.19871495406403938,0.07958720880049266,-0.5250267927790698,-0.3301737025369458,0.10896274548360049,0.7386933439655158
RightFinger2Metacarpal,0.016034538448275865,0.25654395012315323,0.0010295618817734006,0.09468097798609218,-0.13218832286662235,0.0881910258286946,-0.9543974641625623
RightFinger2Proximal,0.025598698817733984,0.20230152512315291,0.0010296693435960594,0.6055103801299664,-0.1501744196052368,0.08473739629164301,-0.7372137411330038
RightFinger2Medial,0.02211370593596062,0.18306110123152686,0.04218683091133005,-0.9389719683685436,0.16872484805055177,0.034071700236705436,0.17224160951847292
RightFinger2Distal,0.020060353682265965,0.2061433399014777,0.057654561965517305,0.9114695913711315,-0.13391036495609535,-0.10770697429924646,0.2786776294581281
RightFinger2Tip,0.020348943731527094,0.231600098768473,0.04821555292610833,0.9114696599043963,-0.133910224480559,-0.10770676408719784,0.27867752575123145
RightFinger3Metacarpal,0.005447673123152704,0.25532544199507334,0.001029298289408867,-0.10584156220622369,0.12343361324632031,-0.17103792802071546,0.9480051386699518
RightFinger3Proximal,0.005447411551724138,0.20167587684729027,0.0010295361527093605,0.6471236925683914,-0.1713586274172108,0.07793239015262632,-0.6898674876847287
RightFinger3Medial,0.002152153804536946,0.18789811182266,0.04500633052955665,-0.9474350798951495,0.16906146458746862,0.08041378433599519,-0.04606091127216749
RightFinger3Distal,0.0018855182950615768,0.21802777229064044,0.04896468613054178,0.7603195476413096,-0.09523235208457548,-0.16018622474935537,0.5700178253694581
RightFinger3Tip,0.003802260465517241,0.23256227293103449,0.023552004216748773,0.7603197422650346,-0.09523237580576262,-0.1601862115235048,0.5700175406403946
RightFinger4Metacarpal,-0.005475109565270937,0.2555698800492623,0.0010292957352216752,-0.11619647844765253,0.1137394736176357,-0.2530098215517241,0.9294911458128083
RightFinger4Proximal,-0.014397024396551735,0.20497230640394065,0.0010294066280788165,0.663698877483401,-0.2428984116646167,0.023973102921829595,-0.6521548415024632
RightFinger4Medial,-0.01042952651970443,0.1968875323891626,0.04276435527339902,-0.9223571812000813,0.20677908874550205,0.1278813960794509,0.12954380673780788
RightFinger4Distal,-0.009450231779556657,0.2212067857142856,0.05524611953940882,0.8897582011996915,-0.13265193974685935,-0.2028557423691858,0.2715859378214284
RightFinger4Tip,-0.010581561681034477,0.2456908646551723,0.045275353066502474,0.8897582421337042,-0.13265196588306566,-0.2028557248199247,0.2715858231465521
RightFinger5Metacarpal,-0.014875744729064043,0.25812111650246405,0.0010291647623152705,-0.12566757773940884,0.10318007414908466,-0.3330575087438423,0.9039028413793109
RightFinger5Proximal,-0.0313514192118227,0.21285513177340049,0.0010292749852216742,0.544516798233416,-0.21389916135857143,0.1414545281512491,-0.7509910890394096
RightFinger5Medial,-0.03390515621921183,0.19513211342364506,0.0304086333596059,-0.5453993083434254,0.213999881450961,-0.14097570656501288,0.7550187427339888
RightFinger5Distal,-0.03550794227832509,0.18404991613300492,0.048892616869458165,0.545634633439611,-0.21402858028023636,0.14076828778300815,-0.7497584501231528
RightFinger5Tip,-0.03714030625615758,0.17278245123152697,0.06772234347783253,0.545634633439611,-0.21402858028023636,0.14076828778300815,-0.7497584501231528
