FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.02784894660409547,0.26221995810580223,0.00102884805119454,-0.21651436099829294,-0.45362555964163753,-0.0901397489956485,0.8559075313139921
RightFinger1Proximal,0.030598870810580145,0.2396431767918083,0.033294626503412986,0.20471034149779682,0.44938825460750764,0.05479809793228076,-0.8614569151877133
RightFinger1Distal,0.034787817670648334,0.2233738273037538,0.05814375125426642,-0.19750273432097845,-0.44779386928327597,-0.033587063525916915,0.8689652942832766
RightFinger1Tip,0.04099964322525597,0.20545629069965918,0.08665909846928337,-0.1975004146216775,-0.4477940551194546,-0.0335858376907138,0.8689657652730353
RightFinger2Metacarpal,0.01603436357508535,0.2565440031569971,0.0010293273037542648,-0.32293886223523316,0.04101020593916625,0.1738508853839594,-0.9229147689419787
RightFinger2Proximal,0.025598524761092166,0.20230160981228623,0.0010294517866894196,0.18583782949277552,-0.0829834854715179,0.3087143096235607,-0.9235059604948821
RightFinger2Medial,0.01720260904436859,0.17974606134812238,0.03977153800341303,-0.44716763209492916,0.16852133048016105,-0.27117117588770984,0.83260575622867
RightFinger2Distal,0.01237891158276451,0.18175705656996552,0.06726823881058026,0.6003338988851189,-0.21758860820209042,0.23296266582680272,-0.7252619040102376
RightFinger2Tip,0.008794716166382268,0.1939790233788401,0.09141489651535858,0.600333773329667,-0.21758869428823724,0.23296289286723143,-0.7252618680034103
RightFinger3Metacarpal,0.005447513987201353,0.2553254976962471,0.0010290582158703073,0.3252845357022577,-0.012707343308249106,-0.2536276569852565,0.9076632594709898
RightFinger3Proximal,0.005447236174914659,0.20167594982934972,0.0010293211757679175,0.3657290280422624,-0.13295865318692468,0.15900274788159766,-0.9014345454778154
RightFinger3Medial,0.007876744279863481,0.19656139428327607,0.04751971027303743,-0.9302385530502202,0.20700166982877474,0.00203003913306143,0.2895503455631401
RightFinger3Distal,0.005107988999146747,0.22711549820819107,0.044764632882252534,0.9292010271200877,-0.1695871887463101,-0.11822650687071379,0.28905943337883966
RightFinger3Tip,0.0031915985486348137,0.23514315505119499,0.01620752986689421,0.9292011297945444,-0.16958719325962388,-0.1182264551917114,0.28905909546928343
RightFinger4Metacarpal,-0.005475254503412977,0.25556993438566683,0.0010290651561433472,0.3251543971033327,0.01569100643619467,-0.331769243327645,0.8821046851535853
RightFinger4Proximal,-0.0143971906228669,0.20497239155290134,0.0010291667747440282,0.407870157778603,-0.19118945617002425,0.05910766482442455,-0.8848173505119453
RightFinger4Medial,-0.0035887441015358427,0.20680377500000027,0.043335169071672265,-0.9197527728109781,0.17533148370934137,0.09585855770412421,0.32616441745733754
RightFinger4Distal,-0.005968219027303748,0.2347666607508535,0.041792275602389156,0.9548587816332372,-0.10090120318502563,-0.1721846514375242,0.1966285828564844
RightFinger4Tip,-0.012970278498293493,0.24570546331058044,0.0177484998634812,0.954858801375914,-0.10090123171744814,-0.17218464044204662,0.19662845058310505
RightFinger5Metacarpal,-0.014875917124573356,0.25812117124573586,0.0010289112576791829,0.32254936893532515,0.04397097450764207,-0.4073870465870318,0.849832600426619
RightFinger5Proximal,-0.031351584018771306,0.2128551984641672,0.0010290001313993191,0.3298902953630821,-0.1955028051794194,0.03895504616672112,-0.9164909478668969
RightFinger5Medial,-0.01976338616894197,0.20898343438566522,0.034232650791808775,-0.8558306327430563,0.1714723282847441,0.10042577671946175,0.4705069498293521
RightFinger5Distal,-0.019852413344709875,0.23044987073378873,0.039564592506825924,0.9753023109666927,-0.10425685922361931,-0.168579203715185,-0.013376802700256029
RightFinger5Tip,-0.02606024328498292,0.24688287107508597,0.025594648203071592,0.9753023109666927,-0.10425685922361931,-0.168579203715185,-0.013376802700256029
