FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.027849067738372098,0.2622198697093045,0.0010290967633720931,-0.4789439989302326,-0.20454450284883724,0.0751867426616279,0.8439466067441859
RightFinger1Proximal,0.02727797173255815,0.23164679773255856,0.02608313283837208,0.6064153849624524,0.3268805252325586,0.18821303109313536,-0.6890001459883718
RightFinger1Distal,0.008018227572093013,0.2111969355232557,0.03642767581395348,-0.6338965994326677,-0.36268834988372034,-0.2785026337174853,0.6136606979069766
RightFinger1Tip,-0.019383624732441863,0.19206658755813952,0.0428899241837209,-0.6338950026375613,-0.362689159825581,-0.27850159275814923,0.6136623463372092
RightFinger2Metacarpal,0.016034493622093,0.2565439207558125,0.0010296042680232565,0.12839665003052717,-0.1869277913468004,0.15827565924709294,-0.9537171597093029
RightFinger2Proximal,0.025598646645348864,0.202301525348837,0.0010297224488372107,0.29523098464856584,-0.24707586660619318,0.10635710897605472,-0.9075948340697659
RightFinger2Medial,0.03522514926744184,0.16111128953488382,0.017548069129069768,-0.3631539965786384,0.2545005350972948,-0.08693611754325314,0.8847938012790688
RightFinger2Distal,0.04104200809883724,0.13764937180232578,0.03152034356744188,0.40624022354265044,-0.2585161307807265,0.07400485310332078,-0.8632885076162796
RightFinger2Tip,0.046608014552325716,0.11614932069767436,0.04747121693372098,0.40624012514091296,-0.2585162862882639,0.07400505980484039,-0.8632884838953497
RightFinger3Metacarpal,0.005447621926744181,0.25532540953488436,0.0010293486651162794,-0.14419983722613594,0.17502618724586766,-0.2407965943062332,0.9386185176744194
RightFinger3Proximal,0.005447357079069758,0.2016758649418593,0.001029590193023254,0.4562601600962415,-0.19193280675562513,0.25471204714374,-0.820458724651164
RightFinger3Medial,-0.0038553513616087203,0.16517264546511637,0.02844078316279074,-0.5187940328923607,0.21084535692983958,-0.23869275442114637,0.7840113380232563
RightFinger3Distal,-0.010006961726284873,0.1443464597674419,0.05004920910930235,0.5579557453981066,-0.22249598732016002,0.22734146971396738,-0.7533308666860468
RightFinger3Tip,-0.015889161111918605,0.1265464890232555,0.07286989656046519,0.5579554780925629,-0.2224958767559761,0.22734157878012454,-0.7533310492441865
RightFinger4Metacarpal,-0.005475149163953499,0.25556984848837194,0.00102933690755814,-0.15890528764842668,0.16179263900437235,-0.3216849567906976,0.9140604608720939
RightFinger4Proximal,-0.014397067325581403,0.20497230267441693,0.0010294524412790692,0.6767469633816986,-0.3337566639542254,0.038143330957241574,-0.6441658604651165
RightFinger4Medial,-0.008656586948837223,0.19541206052325566,0.04324434249534877,-0.9306558186246908,0.2439301982717136,0.2274020299536129,-0.08739226025162791
RightFinger4Distal,-0.009245634141279083,0.22350531883720923,0.04549493028837213,0.7287279615547376,-0.07708587667522063,-0.3223162329835928,0.5844819272674416
RightFinger4Tip,-0.012696597405813996,0.23623547069767414,0.02153651089534881,0.728728026809631,-0.07708592005637178,-0.3223162187394069,0.5844818271511626
RightFinger5Metacarpal,-0.014875790052325578,0.2581210897093034,0.0010292079337209312,-0.1724019439830232,0.14732809106020736,-0.40012645697674404,0.8825454101744196
RightFinger5Proximal,-0.03135146444767445,0.21285512436046616,0.0010293231924418606,0.6565043345148458,-0.40368326130830234,-0.0698921347303407,-0.623433376162791
RightFinger5Medial,-0.018222283511627933,0.20849994877907002,0.0336030474116279,-0.886672926264454,0.3000575185754188,0.279295908580936,0.16064672146860468
RightFinger5Distal,-0.016227191558139523,0.22716508889534837,0.04463752481279071,0.8741371320656772,-0.1721618985831874,-0.3703978684129056,0.18867178682906935
RightFinger5Tip,-0.020381464156976732,0.24789984476744212,0.0405343665837209,0.8741371320656772,-0.1721618985831874,-0.3703978684129056,0.18867178682906935
