FingerName,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
RightFinger1Metacarpal,0.02784907208895946,0.2622199465448779,0.0010291880007942823,-0.6364870165687058,-0.10446882070691006,0.21973092907069114,0.7298075019062734
RightFinger1Proximal,0.026468692509928504,0.23898177609213642,0.03288719292454328,0.6991327632529134,0.20068805218427324,-0.11900989644226143,-0.6640848588562355
RightFinger1Distal,0.016487889070691004,0.21962173137410632,0.05314384400317715,-0.7222826011312041,-0.2509131341540903,0.06352244468238702,0.6243732449563151
RightFinger1Tip,0.00032106799799046237,0.19778389293089785,0.07262135091818905,-0.7222809286231981,-0.25091303836378076,0.06352319256583276,0.6243751356632244
RightFinger2Metacarpal,0.016034500929308953,0.25654399642573517,0.0010296942152501997,0.253635610039958,-0.24365216752684413,0.20946555635424882,-0.9072379823669565
RightFinger2Proximal,0.025598652057188226,0.20230156560762477,0.0010298044058776816,0.719854083531003,-0.299279902297579,0.11507491095219548,-0.6070384612390796
RightFinger2Medial,0.023165629134233538,0.1828768786338363,0.04227107608419381,-0.9428173742774083,0.3027049607683466,0.1045658100235147,0.003323368267146947
RightFinger2Distal,0.020937078069896736,0.20582875544082588,0.058216469250198626,0.8416105425681965,-0.22251699536366074,-0.229859333905471,0.42635923717235863
RightFinger2Tip,0.020538289436060377,0.23175572255758534,0.049288807733121394,0.8416106742195159,-0.2225168453660159,-0.22985914347466546,0.42635914710087425
RightFinger3Metacarpal,0.005447632050039714,0.25532548745035794,0.0010294393121525027,-0.27390612062506287,0.2206192335812647,-0.2877407796558549,0.8887062132644965
RightFinger3Proximal,0.005447375355837959,0.2016759105639382,0.0010296720436854673,0.7229362769384696,-0.3245951746550242,0.10720416813838966,-0.5916313094519474
RightFinger3Medial,0.004821019569952352,0.1834074868149325,0.04411469088959491,-0.9196365239673234,0.29067656331161673,0.1768255031752406,-0.16577856062986498
RightFinger3Distal,0.003625831053772827,0.2131908610007942,0.0512856497680699,0.6720850595589698,-0.1437550356558182,-0.30692900398886097,0.6500025996822871
RightFinger3Tip,0.0037401235885623483,0.23058775895154862,0.027471488374900672,0.6720852771399587,-0.1437551117079263,-0.30692897836472255,0.650002341858617
RightFinger4Metacarpal,-0.005475135286735504,0.2555699313741059,0.001029426569499602,-0.29209165165599116,0.19590772971923764,-0.3641004711517072,0.860246721127881
RightFinger4Proximal,-0.014397057513899953,0.2049723521842738,0.0010295454463860227,0.7101465951680083,-0.3835678447984659,0.08433183260804258,-0.5731572915011919
RightFinger4Medial,-0.009785624213661642,0.18970101104050827,0.041521118714853006,-0.9128011254443736,0.34810392431084025,0.17876296173059122,-0.008361120852033352
RightFinger4Distal,-0.00900063071644163,0.2135151118347896,0.05600325514376483,0.8109604478746215,-0.2306204160149724,-0.31487067648274747,0.41912750945194666
RightFinger4Tip,-0.010781683952343128,0.23855216362192222,0.04601825505957111,0.8109605022339698,-0.23062045876318463,-0.31487064421904626,0.41912739912629016
RightFinger5Metacarpal,-0.014875771564733901,0.2581211682287548,0.0010292939261318506,-0.3080547674088961,0.16970539060290427,-0.43769043526608425,0.8252395911834786
RightFinger5Proximal,-0.03135144459094521,0.21285517092931147,0.001029408194598888,0.5364257402426795,-0.28765664404311303,0.25831231295950297,-0.7442473684670378
RightFinger5Medial,-0.034853713741064336,0.18400785488482932,0.02122158672597301,-0.5370912234113276,0.2877966779584749,-0.258010134926124,0.7468666896743447
RightFinger5Distal,-0.03705392482922955,0.1659060532168391,0.03393699003018271,0.5375465275241963,-0.2878981041144412,0.2577978574660859,-0.7432900581413815
RightFinger5Tip,-0.03929467043685463,0.14748860921366166,0.04690488965369337,0.5375465275241963,-0.2878981041144412,0.2577978574660859,-0.7432900581413815
